duration_ms,explicit,genres,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
163333,f,['rap'],33,0.419,0.702,0.596,8.58e-06,10.0,0.125,-4.174,0.0,0.0966,170.0,4.0,0.382
188177,f,['pop' 'rap'],40,0.296,0.637,0.659,0.000325,5.0,0.0717,-7.453,0.0,0.0467,144.0,4.0,0.693
77015,f,['pop' 'rap'],36,0.778,0.399,0.46,0.704,7.0,0.509,-12.792,0.0,0.0583,135.0,3.0,0.464
153020,f,['pop' 'rap'],42,0.528,0.407,0.726,6.96e-05,11.0,0.282,-6.432,1.0,0.0576,164.0,4.0,0.464
194707,f,['pop' 'rap'],36,0.905,0.739,0.311,0.0628,6.0,0.163,-13.082,1.0,0.0537,130.0,4.0,0.764
186677,f,['pop' 'rap'],37,0.481,0.717,0.477,0.00381,6.0,0.137,-9.215,1.0,0.0333,130.0,4.0,0.502
110875,f,['pop' 'rap'],37,0.243,0.654,0.579,3.57e-06,5.0,0.493,-7.42,1.0,0.0767,138.0,4.0,0.412
138526,f,['pop' 'rap'],37,0.249,0.514,0.874,6.06e-06,0.0,0.35,-6.443,0.0,0.0642,168.0,4.0,0.593
175709,f,['pop' 'rap'],39,0.463,0.685,0.685,0.0875,1.0,0.116,-8.664,1.0,0.0272,122.0,4.0,0.488
108476,f,['pop' 'rap'],37,0.859,0.522,0.44,0.00458,11.0,0.26,-13.325,1.0,0.0758,83.0,4.0,0.49
171060,f,['pop' 'rap'],34,0.974,0.299,0.37,0.857,3.0,0.194,-15.125,0.0,0.0385,132.0,4.0,0.253
118521,f,['pop'],46,0.25,0.549,0.898,0.841,4.0,0.209,-6.86,1.0,0.0471,160.0,4.0,0.918
201034,f,['pop'],38,0.0708,0.606,0.891,0.251,4.0,0.354,-6.364,1.0,0.0474,150.0,4.0,0.611
178937,f,['pop'],51,0.0112,0.583,0.903,0.431,2.0,0.106,-5.693,1.0,0.0265,143.0,4.0,0.768
215566,f,['pop'],41,0.0853,0.567,0.815,0.0321,4.0,0.254,-5.978,1.0,0.0287,126.0,4.0,0.507
240482,f,['pop'],52,0.00932,0.406,0.751,0.0333,5.0,0.428,-6.601,1.0,0.0389,124.0,4.0,0.244
147747,t,['pop'],29,0.0581,0.588,0.813,0.932,1.0,0.106,-6.091,1.0,0.03,140.0,4.0,0.913
202416,f,['pop'],31,0.365,0.539,0.686,0.465,11.0,0.213,-6.812,0.0,0.0288,143.0,4.0,0.486
115844,f,['pop'],31,0.0579,0.694,0.792,0.00872,7.0,0.0446,-7.015,1.0,0.0314,134.0,4.0,0.965
154282,f,['pop'],29,0.000427,0.557,0.951,0.85,9.0,0.119,-5.282,0.0,0.0327,123.0,4.0,0.784
191625,f,['pop'],29,0.133,0.75,0.773,0.0013,6.0,0.213,-5.67,0.0,0.0335,119.0,4.0,0.908
180578,f,['pop'],28,0.0622,0.759,0.698,0.0678,6.0,0.0752,-5.71,0.0,0.0469,125.0,4.0,0.918
133005,f,['pop'],24,0.0354,0.283,0.355,0.0164,6.0,0.08,-8.401,1.0,0.037,58.0,4.0,0.0737
119546,f,['hip hop' 'rap'],41,0.00108,0.549,0.754,0.0532,0.0,0.194,-4.965,1.0,0.0328,150.0,5.0,0.619
134653,f,['hip hop' 'rap'],52,0.0912,0.726,0.705,2.49e-05,1.0,0.239,-5.982,1.0,0.0501,145.0,4.0,0.791
191920,t,['hip hop' 'rap'],46,0.0147,0.624,0.798,0.389,9.0,0.109,-6.288,0.0,0.0334,142.0,4.0,0.637
184026,f,['hip hop' 'rap'],42,0.0106,0.64,0.857,0.000348,0.0,0.17,-6.018,1.0,0.0353,140.0,4.0,0.874
146133,f,['hip hop' 'rap'],40,0.0783,0.587,0.773,0.000379,7.0,0.221,-5.798,1.0,0.0298,147.0,4.0,0.541
120973,f,['hip hop' 'rap'],49,0.357,0.647,0.666,0.00457,11.0,0.104,-6.545,1.0,0.0784,148.0,4.0,0.848
176133,t,['hip hop' 'rap'],39,0.0414,0.582,0.855,0.000213,1.0,0.29,-4.719,1.0,0.0324,150.0,4.0,0.271
138906,f,['hip hop' 'rap'],48,0.19,0.527,0.696,0.000146,2.0,0.191,-6.239,1.0,0.125,150.0,4.0,0.0995
156733,f,['hip hop' 'rap'],37,0.000811,0.582,0.733,0.000668,5.0,0.126,-4.001,1.0,0.029,145.0,4.0,0.2
220586,f,['hip hop' 'r&b'],48,0.363,0.684,0.564,0.332,0.0,0.118,-8.45,0.0,0.0432,96.0,4.0,0.52
321853,t,['hip hop' 'r&b'],52,0.0968,0.529,0.598,0.171,8.0,0.189,-7.951,1.0,0.187,92.0,4.0,0.691
207013,f,['hip hop' 'r&b'],46,0.259,0.685,0.745,3.11e-05,1.0,0.107,-6.659,1.0,0.117,103.0,4.0,0.834
261640,f,['hip hop' 'r&b'],45,0.755,0.746,0.422,0.117,9.0,0.104,-11.769,0.0,0.0352,93.0,4.0,0.604
198106,f,['hip hop' 'r&b'],41,0.282,0.697,0.458,0.574,4.0,0.111,-8.092,0.0,0.282,90.0,4.0,0.483
206346,f,['hip hop' 'r&b'],36,0.737,0.808,0.305,0.00108,5.0,0.116,-7.565,0.0,0.0404,85.0,4.0,0.832
340800,f,['hip hop' 'r&b'],42,0.574,0.45,0.616,0.464,5.0,0.12,-8.675,1.0,0.0846,154.0,4.0,0.84
326533,f,['hip hop' 'r&b'],52,0.687,0.484,0.375,3.29e-05,7.0,0.105,-8.957,1.0,0.364,84.0,4.0,0.514
270786,t,['hip hop' 'r&b'],41,0.322,0.817,0.435,0.00537,9.0,0.109,-5.784,0.0,0.057,94.0,4.0,0.53
267400,f,['hip hop' 'r&b'],47,0.0674,0.875,0.41,0.0374,7.0,0.106,-6.29,0.0,0.0571,88.0,4.0,0.445
256346,f,['hip hop' 'r&b'],39,0.355,0.442,0.625,0.0746,2.0,0.11,-9.69,1.0,0.0589,108.0,4.0,0.176
406466,f,['hip hop' 'r&b'],67,0.849,0.7,0.414,0.0606,0.0,0.107,-10.864,1.0,0.0373,60.0,4.0,0.444
146413,t,['rap'],33,0.689,0.711,0.626,7.47e-05,7.0,0.0836,-8.189,0.0,0.341,99.0,4.0,0.422
153346,t,['rap'],56,0.404,0.809,0.493,4.86e-06,11.0,0.113,-10.917,0.0,0.301,125.0,5.0,0.317
116320,t,['rap'],39,0.543,0.674,0.355,0.00164,8.0,0.26,-11.694,1.0,0.151,175.0,4.0,0.479
137880,t,['rap'],37,0.513,0.645,0.379,2.57e-06,1.0,0.0664,-13.587,1.0,0.398,106.0,4.0,0.605
246769,f,['pop' 'rock'],43,0.44,0.438,0.47,0.632,10.0,0.102,-10.848,0.0,0.294,153.0,4.0,0.5
125706,f,['hip hop'],31,0.0536,0.78,0.935,0.00685,1.0,0.338,-6.263,1.0,0.0696,125.0,4.0,0.663
111029,f,['hip hop'],25,0.00195,0.63,0.43,0.12,5.0,0.283,-10.39,0.0,0.05,90.0,4.0,0.254
238760,f,['hip hop' 'pop' 'r&b' 'rap'],69,0.107,0.612,0.961,4.17e-05,10.0,0.0413,-3.078,0.0,0.333,130.0,5.0,0.867
189586,f,['hip hop' 'pop' 'r&b' 'rap'],33,0.00115,0.504,0.75,0.00151,0.0,0.339,-5.33,1.0,0.0764,128.0,5.0,0.192
218293,f,['hip hop' 'pop' 'r&b' 'rap'],35,0.00261,0.891,0.841,6.03e-05,8.0,0.114,-6.272,1.0,0.0623,115.0,4.0,0.77
225893,f,['hip hop' 'pop' 'r&b' 'rap'],27,0.037,0.832,0.618,0.00229,4.0,0.0439,-5.452,0.0,0.0586,96.0,4.0,0.594
219640,f,['hip hop' 'pop' 'r&b' 'rap'],24,0.00587,0.765,0.627,2.52e-06,8.0,0.0491,-5.091,0.0,0.0946,89.0,4.0,0.754
259519,f,['hip hop' 'pop' 'r&b' 'rap'],29,0.000173,0.764,0.748,9.36e-05,4.0,0.0256,-5.903,0.0,0.125,100.0,4.0,0.496
214080,f,['hip hop' 'pop' 'r&b' 'rap'],26,0.00561,0.677,0.577,0.000182,5.0,0.0789,-6.063,0.0,0.496,130.0,5.0,0.774
298600,f,['hip hop' 'pop' 'r&b' 'rap'],30,0.168,0.507,0.609,0.0024,9.0,0.0654,-6.627,0.0,0.166,164.0,1.0,0.263
216266,f,['hip hop' 'pop' 'r&b' 'rap'],26,0.00372,0.518,0.736,5.85e-05,4.0,0.35,-5.666,0.0,0.0332,93.0,4.0,0.234
271626,f,['hip hop' 'rap'],39,0.0245,0.712,0.842,8.02e-06,6.0,0.194,-6.119,0.0,0.132,95.0,4.0,0.943
186813,f,['hip hop' 'rap'],23,0.00122,0.69,0.65,1.2e-05,5.0,0.052,-6.464,0.0,0.171,168.0,4.0,0.399
265640,f,['eletronic' 'rock'],55,6.25e-06,0.42,0.897,0.799,9.0,0.143,-3.963,1.0,0.0533,134.0,4.0,0.523
234226,f,['eletronic' 'rock'],37,0.00191,0.418,0.918,0.00843,11.0,0.28,-3.549,0.0,0.0353,170.0,4.0,0.691
231813,f,['eletronic' 'rock'],44,0.000113,0.413,0.969,0.833,0.0,0.156,-2.65,1.0,0.07,133.0,4.0,0.406
293213,f,['eletronic' 'rock'],42,4.87e-05,0.485,0.787,0.903,7.0,0.363,-4.365,1.0,0.0333,114.0,4.0,0.306
61040,f,['eletronic' 'rock'],31,0.96,0.0758,0.175,0.832,10.0,0.111,-30.943,1.0,0.0625,176.0,1.0,0.0673
188053,f,['eletronic' 'rock'],41,0.00432,0.569,0.901,0.774,0.0,0.12,-3.862,1.0,0.0672,129.0,4.0,0.473
196853,f,['eletronic' 'rock'],41,1.32e-05,0.502,0.975,0.74,11.0,0.166,-3.102,0.0,0.043,134.0,4.0,0.696
192973,f,['eletronic' 'rock'],34,0.000455,0.145,0.894,0.7,8.0,0.245,-4.032,1.0,0.0766,141.0,4.0,0.112
219026,t,['eletronic' 'rock'],33,0.000124,0.417,0.955,0.734,7.0,0.269,-2.786,1.0,0.0442,106.0,4.0,0.363
63160,f,['eletronic' 'rock'],31,0.982,0.233,0.231,0.968,10.0,0.124,-25.769,1.0,0.0387,86.0,4.0,0.0783
247933,f,['eletronic' 'rock'],35,4.71e-05,0.411,0.793,0.339,2.0,0.14,-3.638,0.0,0.0303,96.0,4.0,0.234
45843,f,['eletronic'],28,0.884,0.539,0.45,0.00368,2.0,0.436,-15.344,1.0,0.479,57.0,4.0,0.215
174906,f,['eletronic'],40,0.0707,0.505,0.641,0.929,2.0,0.338,-10.584,1.0,0.0353,170.0,4.0,0.274
130000,f,['eletronic'],40,0.00058,0.549,0.556,0.697,1.0,0.225,-10.564,1.0,0.0741,174.0,4.0,0.145
61250,f,['eletronic'],55,0.119,0.807,0.525,0.793,2.0,0.353,-9.903,1.0,0.0712,100.0,3.0,0.397
175000,f,['eletronic'],32,0.605,0.493,0.526,0.873,11.0,0.0861,-13.132,0.0,0.0752,194.0,4.0,0.133
175500,f,['eletronic'],30,0.00278,0.688,0.532,0.00102,3.0,0.0543,-13.445,1.0,0.102,170.0,4.0,0.553
103500,f,['eletronic'],40,0.147,0.695,0.578,0.853,6.0,0.141,-11.057,1.0,0.111,180.0,4.0,0.379
176375,f,['eletronic'],38,0.573,0.7,0.731,0.793,11.0,0.0998,-10.497,0.0,0.0523,100.0,4.0,0.038
158125,f,['eletronic'],32,0.312,0.546,0.813,0.899,0.0,0.108,-12.015,0.0,0.0495,100.0,4.0,0.336
124500,f,['eletronic'],32,0.0589,0.528,0.77,0.836,8.0,0.133,-10.154,1.0,0.044,170.0,4.0,0.497
154750,f,['eletronic'],42,0.283,0.68,0.799,0.843,2.0,0.21,-12.89,1.0,0.27,164.0,4.0,0.604
147250,f,['eletronic'],30,0.00521,0.562,0.456,0.839,2.0,0.345,-14.182,1.0,0.0375,170.0,4.0,0.104
205000,f,['eletronic'],29,0.0974,0.657,0.657,0.808,6.0,0.74,-13.086,0.0,0.0495,160.0,4.0,0.141
305571,f,['pop'],49,0.158,0.412,0.717,0.000403,1.0,0.089,-4.293,0.0,0.0363,140.0,4.0,0.336
123380,f,['pop'],45,0.154,0.541,0.564,0.878,10.0,0.0967,-5.027,0.0,0.0448,71.0,4.0,0.203
205970,f,['pop'],50,0.458,0.429,0.525,6.35e-05,2.0,0.124,-4.399,1.0,0.0382,134.0,4.0,0.228
184556,f,['pop'],55,0.0302,0.464,0.637,3.37e-05,2.0,0.0876,-4.37,1.0,0.0694,186.0,4.0,0.281
245250,f,['pop'],60,0.373,0.406,0.711,0.00195,4.0,0.139,-3.064,1.0,0.0436,160.0,4.0,0.268
234857,f,['pop'],50,0.0359,0.302,0.64,1.66e-05,11.0,0.951,-3.452,1.0,0.0379,140.0,4.0,0.184
200000,f,['pop'],57,0.101,0.671,0.616,0.00639,8.0,0.0966,-5.906,1.0,0.0483,135.0,4.0,0.327
253333,f,['pop'],53,0.0744,0.362,0.79,0.000181,2.0,0.101,-2.761,1.0,0.066,180.0,4.0,0.208
164888,f,['pop'],41,0.776,0.404,0.579,0.831,9.0,0.101,-6.815,1.0,0.0267,98.0,4.0,0.0693
184234,f,['pop'],49,0.395,0.355,0.513,4.81e-05,7.0,0.195,-6.173,1.0,0.0318,106.0,4.0,0.13
217280,t,['hip hop' 'rap'],48,0.0308,0.791,0.636,2.2e-06,11.0,0.134,-6.219,1.0,0.0536,133.0,4.0,0.263
204466,t,['hip hop' 'rap'],55,0.19,0.633,0.713,6.58e-06,5.0,0.108,-5.651,0.0,0.0406,144.0,4.0,0.3
222880,t,['hip hop' 'rap'],46,0.0196,0.816,0.762,5.43e-05,5.0,0.138,-6.044,1.0,0.137,127.0,4.0,0.551
157720,t,['hip hop' 'rap'],52,0.0866,0.595,0.645,1.74e-05,6.0,0.165,-4.872,1.0,0.108,135.0,4.0,0.205
268933,t,['rap'],54,0.1,0.79,0.522,1.19e-05,6.0,0.479,-13.346,1.0,0.444,83.0,4.0,0.802
273093,f,['rap'],62,0.0134,0.846,0.326,3.97e-05,0.0,0.28,-13.909,1.0,0.152,89.0,4.0,0.367
167238,t,['hip hop' 'rap'],24,0.0845,0.791,0.718,8.86e-06,10.0,0.0858,-7.589,0.0,0.149,160.0,4.0,0.367
253000,f,['rap'],62,0.0146,0.806,0.816,0.00933,1.0,0.0623,-2.767,1.0,0.0764,109.0,4.0,0.519
388293,f,['rap'],46,0.167,0.888,0.933,0.00363,11.0,0.0521,-4.516,1.0,0.105,103.0,4.0,0.176
312466,f,['rap'],58,0.0393,0.819,0.928,2.76e-05,4.0,0.618,-4.155,0.0,0.139,103.0,4.0,0.769
335400,f,['rap'],43,0.399,0.628,0.868,0.00126,11.0,0.353,-5.463,1.0,0.0634,109.0,4.0,0.283
326773,f,['rap'],34,0.0792,0.771,0.957,0.00351,7.0,0.0977,-6.642,1.0,0.212,106.0,4.0,0.469
387266,f,['rap'],40,0.0115,0.816,0.909,0.0248,1.0,0.1,-4.476,1.0,0.0518,113.0,4.0,0.827
262066,f,['rap'],32,0.0019,0.796,0.824,0.0758,1.0,0.045,-9.25,1.0,0.044,114.0,4.0,0.83
413693,f,['rap'],31,0.0014,0.77,0.875,0.334,11.0,0.106,-5.491,0.0,0.0531,124.0,4.0,0.845
475133,f,['rap'],32,0.00594,0.731,0.614,0.686,1.0,0.106,-10.177,1.0,0.0463,129.0,4.0,0.548
456800,f,['rap'],31,0.00363,0.606,0.853,0.0062,3.0,0.0432,-7.189,0.0,0.0364,125.0,4.0,0.695
480626,f,['rap'],33,0.00198,0.677,0.881,0.0192,11.0,0.109,-5.878,1.0,0.0489,124.0,4.0,0.683
145750,f,,64,0.979,0.164,0.149,0.641,6.0,0.0812,-26.253,1.0,0.0598,138.0,4.0,0.121
183413,t,['hip hop' 'rap'],43,0.0757,0.635,0.652,3.35e-05,0.0,0.337,-4.303,0.0,0.127,148.0,4.0,0.322
186720,t,['hip hop' 'rap'],39,0.426,0.805,0.537,3.87e-06,0.0,0.218,-7.215,1.0,0.431,144.0,4.0,0.535
191146,t,['hip hop' 'rap'],39,0.355,0.925,0.455,3.45e-05,6.0,0.115,-7.525,1.0,0.125,133.0,4.0,0.885
212240,t,['hip hop' 'rap'],42,0.0614,0.742,0.711,0.00623,10.0,0.124,-4.658,1.0,0.237,176.0,4.0,0.294
161293,t,['hip hop' 'rap'],38,0.00221,0.835,0.798,1.99e-06,10.0,0.107,-4.076,0.0,0.23,82.0,4.0,0.52
203120,t,['hip hop' 'rap'],36,0.229,0.8,0.488,2.24e-06,1.0,0.12,-8.611,0.0,0.244,135.0,4.0,0.459
138616,f,['hip hop' 'pop' 'r&b'],37,0.0343,0.798,0.753,0.571,6.0,0.101,-6.342,0.0,0.0571,112.0,4.0,0.762
198021,f,['hip hop' 'pop' 'r&b'],28,0.302,0.528,0.804,0.000109,0.0,0.234,-4.916,0.0,0.0781,95.0,4.0,0.52
206456,f,['hip hop' 'pop' 'r&b'],28,0.0275,0.743,0.72,0.000125,8.0,0.975,-5.168,0.0,0.251,107.0,4.0,0.464
166779,f,['hip hop' 'pop' 'r&b'],35,0.0686,0.705,0.759,0.000246,11.0,0.375,-4.547,0.0,0.156,118.0,4.0,0.625
167540,t,['hip hop' 'pop' 'r&b'],28,0.339,0.644,0.875,4.11e-06,8.0,0.331,-5.709,1.0,0.199,104.0,4.0,0.578
186123,f,['hip hop' 'pop' 'r&b'],33,0.0403,0.723,0.876,4.49e-05,0.0,0.203,-5.259,1.0,0.0724,120.0,4.0,0.707
197995,f,['hip hop' 'pop' 'r&b'],18,0.208,0.768,0.872,2.05e-06,1.0,0.094,-5.277,1.0,0.328,114.0,4.0,0.765
174476,f,['hip hop' 'pop' 'r&b'],32,0.00186,0.693,0.833,0.00513,11.0,0.413,-5.832,0.0,0.0736,120.0,4.0,0.452
203786,f,['hip hop'],78,0.042,0.944,0.511,0.00107,5.0,0.0379,-10.96,0.0,0.161,113.0,4.0,0.842
265413,f,['hip hop'],33,0.0987,0.832,0.425,8.71e-06,5.0,0.109,-9.246,1.0,0.234,84.0,4.0,0.609
228853,f,['hip hop'],29,0.138,0.816,0.55,0.000449,2.0,0.0686,-7.068,1.0,0.171,92.0,4.0,0.505
205160,f,['hip hop'],28,0.147,0.875,0.587,3.95e-06,1.0,0.246,-6.955,0.0,0.226,98.0,4.0,0.725
261760,f,['hip hop'],28,0.0586,0.667,0.59,4.08e-05,6.0,0.112,-9.345,0.0,0.0947,77.0,4.0,0.551
261800,f,['hip hop'],44,0.0497,0.684,0.646,1.14e-06,1.0,0.119,-6.165,1.0,0.151,204.0,4.0,0.736
197469,f,['pop'],43,0.963,0.616,0.377,0.000962,0.0,0.127,-12.867,1.0,0.0344,140.0,4.0,0.494
217562,f,['pop'],34,0.875,0.445,0.287,1.72e-06,2.0,0.0984,-11.476,1.0,0.041,141.0,4.0,0.408
221082,f,['pop'],43,0.871,0.656,0.577,0.00727,10.0,0.0999,-10.143,1.0,0.0515,82.0,4.0,0.845
217629,f,['pop'],32,0.849,0.561,0.35,0.00192,10.0,0.247,-11.496,1.0,0.0297,123.0,4.0,0.379
204135,f,['pop'],41,0.91,0.453,0.238,6.26e-06,10.0,0.0707,-11.807,1.0,0.0307,73.0,4.0,0.332
193415,t,['pop'],36,0.858,0.545,0.499,6.33e-05,0.0,0.306,-9.613,1.0,0.0356,136.0,4.0,0.405
207389,f,['pop'],53,0.948,0.623,0.36,0.00407,9.0,0.0985,-11.99,0.0,0.0424,104.0,3.0,0.344
146709,f,['pop'],32,0.941,0.543,0.321,8.2e-05,2.0,0.176,-11.08,1.0,0.031,125.0,4.0,0.375
229682,f,['pop'],32,0.619,0.582,0.336,0.000249,7.0,0.103,-11.403,1.0,0.0302,135.0,4.0,0.287
209389,f,['pop'],32,0.865,0.491,0.267,0.00146,5.0,0.274,-10.013,1.0,0.0318,147.0,4.0,0.368
215349,f,['pop'],31,0.943,0.496,0.179,0.000223,10.0,0.108,-13.132,1.0,0.0381,74.0,3.0,0.352
216829,f,['pop'],36,0.909,0.567,0.348,0.00152,4.0,0.0905,-11.897,1.0,0.0314,115.0,4.0,0.549
205663,f,['r&b'],67,0.181,0.649,0.509,0.000655,3.0,0.932,-9.502,0.0,0.0659,100.0,4.0,0.223
164967,t,['r&b'],55,0.464,0.416,0.455,2.05e-05,7.0,0.619,-9.911,1.0,0.0923,82.0,4.0,0.408
198370,f,['r&b'],81,0.524,0.449,0.465,1.02e-06,0.0,0.303,-8.964,1.0,0.0791,89.0,3.0,0.543
260776,f,['r&b'],77,0.759,0.678,0.355,7.06e-05,10.0,0.114,-7.757,0.0,0.0627,120.0,3.0,0.438
209406,f,['r&b'],59,0.301,0.541,0.216,0.0325,10.0,0.726,-11.292,0.0,0.0311,129.0,3.0,0.346
230200,t,['rock'],35,0.117,0.588,0.441,0.000711,1.0,0.0927,-7.361,0.0,0.286,91.0,4.0,0.397
201240,t,['rock'],33,0.439,0.654,0.723,0.0317,8.0,0.272,-9.534,1.0,0.082,95.0,4.0,0.637
208213,t,['rock'],58,0.0587,0.546,0.891,5.95e-05,8.0,0.0934,-7.13,0.0,0.297,151.0,4.0,0.292
220413,t,['rock'],32,0.168,0.804,0.626,0.000185,2.0,0.112,-3.817,1.0,0.26,79.0,4.0,0.653
194426,t,['rock'],34,0.735,0.622,0.41,2.25e-06,0.0,0.118,-5.861,1.0,0.0322,113.0,5.0,0.664
120000,f,,64,0.935,0.152,0.157,0.882,5.0,0.0964,-25.398,1.0,0.0416,70.0,4.0,0.0384
240866,f,['r&b'],66,0.0117,0.634,0.677,0.00103,5.0,0.126,-7.278,0.0,0.0304,135.0,4.0,0.558
212866,f,['r&b'],38,0.00819,0.758,0.852,0.0705,2.0,0.271,-7.81,1.0,0.029,130.0,4.0,0.744
284320,f,['r&b'],18,0.00453,0.556,0.872,0.0207,2.0,0.0825,-8.487,0.0,0.0402,132.0,4.0,0.566
284866,f,['r&b'],21,0.156,0.733,0.825,0.00788,6.0,0.0374,-8.003,0.0,0.0337,134.0,4.0,0.609
270040,f,['r&b'],18,0.039,0.684,0.949,7.03e-05,8.0,0.0485,-7.162,0.0,0.0343,127.0,4.0,0.922
318800,f,['r&b'],14,0.306,0.698,0.72,0.000373,6.0,0.101,-6.938,1.0,0.0465,99.0,4.0,0.781
221626,f,['r&b'],13,0.6,0.469,0.418,0.000184,3.0,0.306,-12.047,0.0,0.305,83.0,4.0,0.269
203360,f,['r&b'],14,0.0534,0.715,0.926,3.23e-05,8.0,0.474,-4.783,1.0,0.0445,132.0,4.0,0.891
266720,f,['r&b'],57,0.0822,0.607,0.758,1.31e-06,9.0,0.153,-7.292,1.0,0.0341,143.0,4.0,0.733
478280,f,['r&b'],20,0.0167,0.794,0.714,0.56,10.0,0.171,-8.249,0.0,0.0358,128.0,4.0,0.82
140040,f,['pop' 'rock'],26,0.159,0.239,0.562,0.414,1.0,0.714,-9.403,1.0,0.0663,79.0,5.0,0.175
197866,f,['pop' 'rock'],39,0.022,0.567,0.931,0.726,6.0,0.271,-5.385,0.0,0.0734,126.0,4.0,0.18
195786,f,['pop' 'rock'],33,0.0233,0.684,0.954,0.305,7.0,0.0608,-3.406,1.0,0.0553,126.0,4.0,0.416
198240,f,['pop' 'rock'],43,0.0597,0.526,0.81,2.11e-05,4.0,0.303,-2.299,1.0,0.0337,126.0,4.0,0.519
232533,f,['pop' 'rock'],51,0.0721,0.572,0.839,1.74e-06,2.0,0.197,-3.865,1.0,0.0397,126.0,4.0,0.516
329413,f,['pop' 'rock'],32,0.774,0.614,0.601,0.841,2.0,0.117,-6.392,1.0,0.0386,123.0,4.0,0.514
183306,f,['pop' 'rock'],0,0.129,0.544,0.915,0.000914,8.0,0.115,-3.405,1.0,0.0841,126.0,4.0,0.51
251400,f,['pop' 'rock'],42,0.156,0.665,0.78,4.16e-05,0.0,0.448,-4.982,0.0,0.0311,128.0,4.0,0.451
213480,f,['pop' 'rock'],44,0.198,0.518,0.829,5.57e-06,2.0,0.13,-3.322,1.0,0.0414,126.0,4.0,0.149
191333,f,['pop' 'rock'],25,0.626,0.15,0.249,0.95,6.0,0.113,-12.552,0.0,0.0307,137.0,3.0,0.039
241800,f,['hip hop' 'r&b'],43,0.0721,0.827,0.487,0.0014,10.0,0.0544,-6.474,0.0,0.0531,103.0,4.0,0.868
249506,f,['hip hop' 'r&b'],54,0.406,0.754,0.496,2.05e-06,11.0,0.0899,-7.357,0.0,0.045,90.0,4.0,0.701
258000,f,['hip hop' 'r&b'],41,0.0393,0.647,0.31,5.54e-06,10.0,0.0446,-8.979,1.0,0.0299,134.0,4.0,0.255
227600,f,['hip hop' 'r&b'],26,0.0229,0.684,0.697,2.28e-06,1.0,0.146,-7.581,0.0,0.0425,91.0,4.0,0.62
203751,f,['eletronic'],37,0.133,0.521,0.733,0.699,4.0,0.396,-8.423,0.0,0.0526,194.0,4.0,0.389
192529,f,['eletronic'],48,0.0521,0.735,0.729,0.879,1.0,0.133,-7.541,1.0,0.039,96.0,4.0,0.724
279594,f,['eletronic'],27,0.0529,0.772,0.739,0.166,4.0,0.157,-8.103,0.0,0.0391,97.0,4.0,0.819
237397,f,['eletronic'],56,0.11,0.78,0.585,0.314,2.0,0.083,-8.766,0.0,0.0389,90.0,4.0,0.707
240013,f,['eletronic'],23,0.0347,0.768,0.743,0.649,10.0,0.0879,-9.058,0.0,0.0435,103.0,4.0,0.789
242506,f,['eletronic'],40,0.029,0.747,0.769,0.322,1.0,0.112,-6.961,1.0,0.0321,96.0,4.0,0.78
206672,f,['eletronic'],38,0.0857,0.964,0.653,0.576,2.0,0.0723,-7.714,1.0,0.147,108.0,4.0,0.676
191752,f,['eletronic'],34,0.00466,0.662,0.781,0.902,1.0,0.0928,-8.713,0.0,0.0411,92.0,4.0,0.559
214129,f,['eletronic'],19,0.00305,0.881,0.697,0.638,11.0,0.0832,-9.017,0.0,0.0541,102.0,4.0,0.943
182509,f,['eletronic'],28,0.0623,0.763,0.674,0.00553,4.0,0.106,-7.447,1.0,0.0664,96.0,4.0,0.701
192571,f,['eletronic'],23,0.0522,0.691,0.668,0.119,10.0,0.125,-10.256,0.0,0.126,182.0,4.0,0.716
265626,t,['hip hop' 'rap'],26,0.00121,0.783,0.808,2.81e-05,11.0,0.176,-4.779,1.0,0.0508,140.0,4.0,0.405
192840,t,['hip hop' 'rap'],27,0.198,0.852,0.689,8.88e-06,10.0,0.217,-5.571,0.0,0.0888,120.0,4.0,0.296
149241,t,['hip hop' 'rap'],46,0.00171,0.887,0.568,1.11e-05,2.0,0.0812,-5.853,1.0,0.323,162.0,4.0,0.754
222226,t,['hip hop' 'rap'],24,0.237,0.531,0.857,0.000135,1.0,0.18,-4.568,1.0,0.29,116.0,5.0,0.385
204133,t,['hip hop' 'rap'],29,0.0552,0.886,0.546,3.34e-05,1.0,0.082,-4.833,1.0,0.255,152.0,4.0,0.444
225693,f,['hip hop'],29,0.0137,0.727,0.754,2.42e-06,1.0,0.048,-4.928,1.0,0.0578,84.0,4.0,0.704
211333,f,['hip hop'],18,0.211,0.589,0.805,2.64e-05,8.0,0.191,-4.958,0.0,0.159,192.0,4.0,0.428
265800,f,['hip hop'],13,0.101,0.751,0.505,1.98e-05,8.0,0.128,-8.432,0.0,0.0481,90.0,4.0,0.51
254600,f,['hip hop'],14,0.16,0.691,0.727,5.32e-06,10.0,0.0619,-6.019,0.0,0.0632,90.0,4.0,0.776
323186,f,['hip hop'],13,0.0771,0.645,0.587,2e-05,2.0,0.0876,-6.456,0.0,0.0911,156.0,4.0,0.641
186333,f,['pop' 'rock'],53,0.203,0.768,0.654,0.000235,11.0,0.168,-6.223,0.0,0.0762,102.0,4.0,0.543
